date,price_usd
2024-07-11,57458.3
2024-07-12,57657.1
2024-07-15,63564.3
2024-07-16,64522.3
2024-07-17,64323.9
2024-07-18,63837.3
2024-07-19,66977.4
2024-07-22,67853.6
2024-07-23,65880.0
2024-07-24,65618.0
2024-07-25,65818.9
2024-07-26,67928.3
2024-07-29,67492.7
2024-07-30,66283.5
2024-07-31,64953.6
2024-08-01,64818.8
2024-08-02,62631.5
2024-08-05,54426.5
2024-08-06,56491.7
2024-08-07,55435.7
2024-08-08,61090.3
2024-08-09,60732.3
2024-08-12,58976.1
2024-08-13,61037.3
2024-08-14,58918.4
2024-08-15,57638.5
2024-08-16,59698.6
2024-08-19,58980.6
2024-08-20,59297.5
2024-08-21,61238.4
2024-08-22,60548.8
2024-08-23,63622.1
2024-08-26,63170.3
2024-08-27,60412.0
2024-08-28,59118.4
2024-08-29,59496.1
2024-08-30,58776.8
2024-09-02,59037.1
2024-09-03,58097.3
2024-09-04,58093.6
2024-09-05,56130.8
2024-09-06,53512.8
2024-09-09,57464.6
2024-09-10,57503.9
2024-09-11,57353.2
2024-09-12,57916.6
2024-09-13,59693.6
2024-09-16,57977.0
2024-09-17,60338.7
2024-09-18,60201.4
2024-09-19,62899.0
2024-09-20,62865.4
2024-09-23,63386.2
2024-09-24,64027.0
2024-09-25,63427.2
2024-09-26,65063.9
2024-09-27,65719.8
2024-09-30,63686.5
2024-10-01,61153.1
2024-10-02,60815.7
2024-10-03,60799.8
2024-10-04,62343.7
2024-10-07,63355.2
2024-10-08,62401.3
2024-10-09,60850.9
2024-10-10,60122.1
2024-10-11,63022.6
2024-10-14,65777.7
2024-10-15,66421.3
2024-10-16,67556.6
2024-10-17,67064.5
2024-10-18,68585.2
2024-10-21,67786.4
2024-10-22,67486.4
2024-10-23,66343.7
2024-10-24,68306.4
2024-10-25,66786.4
2024-10-28,69912.9
2024-10-29,72616.8
2024-10-30,72374.6
2024-10-31,70371.9
2024-11-01,69192.6
2024-11-04,67885.4
2024-11-05,69586.0
2024-11-06,75684.1
2024-11-07,75908.2
2024-11-08,76677.7
2024-11-11,88143.7
2024-11-12,88638.3
2024-11-13,89785.1
2024-11-14,87718.5
2024-11-15,91283.3
2024-11-18,91239.2
2024-11-19,91942.1
2024-11-20,94225.8
2024-11-21,98427.1
2024-11-22,99189.6
2024-11-25,94373.4
2024-11-26,91754.9
2024-11-27,96132.5
2024-11-28,95650.7
2024-11-29,97373.8
2024-12-02,95406.1
2024-12-03,96151.0
2024-12-04,98312.9
2024-12-05,96737.9
2024-12-06,101517.0
2024-12-09,96993.2
2024-12-10,96898.2
2024-12-11,101252.0
2024-12-12,100467.0
2024-12-13,101631.0
2024-12-16,105844.0
2024-12-17,105982.0
2024-12-18,101110.0
2024-12-19,98219.2
2024-12-20,96413.4
2024-12-23,95049.8
2024-12-24,98705.9
2024-12-26,95708.4
2024-12-27,94500.0
2024-12-30,92611.4
2024-12-31,93315.7
2025-01-02,96812.9
2025-01-03,98303.2
2025-01-06,102041.0
2025-01-07,97128.8
2025-01-08,95261.6
2025-01-09,92466.7
2025-01-10,94616.3
2025-01-13,94360.9
2025-01-14,96688.4
2025-01-15,99708.8
2025-01-16,99820.3
2025-01-17,104748.0
2025-01-20,103466.0
2025-01-21,106013.0
2025-01-22,103803.0
2025-01-23,103996.0
2025-01-24,105020.0
2025-01-27,101607.0
2025-01-28,101199.0
2025-01-29,103488.0
2025-01-30,105119.0
2025-01-31,101597.0
2025-02-01,102382.39409722164
2025-02-02,100674.78762544956
2025-02-03,101715.0
2025-02-04,97688.6
2025-02-05,96502.7
2025-02-06,96945.2
2025-02-07,95919.5
2025-02-08,96558.4563096667
2025-02-09,96558.23762501092
2025-02-10,97427.9
2025-02-11,95537.4
2025-02-12,97817.6
2025-02-13,96360.4
2025-02-14,97153.4
2025-02-15,97488.48148536457
2025-02-16,97569.95169430463
2025-02-17,95867.1
2025-02-18,95267.1
2025-02-19,96527.8
2025-02-20,98149.8
2025-02-21,95143.8
2025-02-22,96135.15541305284
2025-02-23,96564.15414290236
2025-02-24,92437.6
2025-02-25,88719.3
2025-02-26,84219.7
2025-02-27,84604.5
2025-02-28,84128.3
2025-03-01,84441.9012237131
2025-03-02,86005.25629681018
2025-03-03,86574.8
2025-03-04,87456.9
2025-03-05,90446.9
2025-03-06,90297.5
2025-03-07,87704.6
2025-03-08,86773.33597555371
2025-03-09,86142.9833586432
2025-03-10,79453.3
2025-03-11,83111.7
2025-03-12,83634.4
2025-03-13,81362.3
2025-03-14,84147.4
2025-03-15,83971.70916064628
2025-03-16,84391.69087647168
2025-03-17,84055.5
2025-03-18,82370.2
2025-03-19,86148.9
2025-03-20,84092.9
2025-03-21,84170.8
2025-03-22,84009.532917822
2025-03-23,83793.30854192551
2025-03-24,87437.0
2025-03-25,87492.8
2025-03-26,86834.1
2025-03-27,87355.3
2025-03-28,83761.9
2025-03-29,84359.46915506005
2025-03-30,82679.17255385047
2025-03-31,82519.1
2025-04-01,85176.6
2025-04-02,84792.4
2025-04-03,82688.3
2025-04-04,84016.6
2025-04-05,83852.00765399594
2025-04-06,83595.88550177493
2025-04-07,79192.8
2025-04-08,77016.6
2025-04-09,83277.8
2025-04-10,79672.3
2025-04-11,83869.3
2025-04-12,83439.28818043756
2025-04-13,85305.09728392666
2025-04-14,84721.3
2025-04-15,84211.9
2025-04-16,84510.8
2025-04-17,85070.1
2025-04-18,84930.90857600998
2025-04-19,84433.75017215389
2025-04-20,85126.66244301842
2025-04-21,87284.4
2025-04-22,93010.2
2025-04-23,93513.8
2025-04-24,93382.0
2025-04-25,95333.4
2025-04-26,94773.11200643536
2025-04-27,94644.06637120109
2025-04-28,94541.1
2025-04-29,94726.5
2025-04-30,94400.1
2025-05-01,96455.2
2025-05-02,96935.8
2025-05-03,96855.5681343944
2025-05-04,95922.86842404422
2025-05-05,94663.8
2025-05-06,94679.9
2025-05-07,97121.3
2025-05-08,102778.0
2025-05-09,103184.0
2025-05-10,102962.540456923
2025-05-11,104630.8792994166
2025-05-12,102482.0
2025-05-13,104342.0
2025-05-14,103616.0
2025-05-15,103288.0
2025-05-16,103924.0
2025-05-17,103556.03493982446
2025-05-18,103212.36483885496
2025-05-19,105474.0
2025-05-20,106619.0
2025-05-21,108456.0
2025-05-22,110868.0
2025-05-23,108696.0
2025-05-24,107216.66856870624
2025-05-25,107831.36374380375
2025-05-26,109324.0
2025-05-27,108871.0
2025-05-28,107542.0
2025-05-29,106421.0
2025-05-30,104584.0
2025-05-31,104010.91956242644
2025-06-01,104687.50742934884
2025-06-02,104952.0
2025-06-03,105455.0
2025-06-04,104983.0
2025-06-05,101619.0
2025-06-06,104303.0
2025-06-07,104409.74967959142
2025-06-08,105681.4546141758
2025-06-09,109947.0
2025-06-10,109918.0
2025-06-11,108551.0
2025-06-12,105971.0
2025-06-13,105248.0
2025-06-14,106045.56440819205
2025-06-15,105482.90611628916
2025-06-16,108567.0
2025-06-17,104579.0
2025-06-18,105106.0
2025-06-19,104395.0
2025-06-20,103437.0
2025-06-21,103290.105144757
2025-06-22,101532.5683847329
2025-06-23,103788.0
2025-06-24,106105.0
2025-06-25,107677.0
2025-06-26,107106.0
2025-06-27,106883.0
2025-06-28,107078.91560644074
2025-06-29,107331.58548463575
2025-06-30,107173.0
2025-07-01,105808.0
2025-07-02,109496.0
2025-07-03,109864.0
2025-07-04,107484.0
2025-07-05,108040.8919400104
2025-07-06,108217.46849992426
2025-07-07,108221.0
2025-07-08,108900.0
2025-07-09,110857.0
2025-07-10,116482.0
2025-07-11,118028.0
2025-07-12,117571.02510036016
2025-07-13,117418.95745007684
2025-07-14,120035.0
2025-07-15,117548.0
2025-07-16,119345.0
2025-07-17,120334.0
2025-07-18,117437.0
2025-07-19,117988.94664455787
2025-07-20,117901.62655900871
2025-07-21,117274.0
2025-07-22,119435.0
2025-07-23,118120.0
2025-07-24,118598.0
2025-07-25,116758.0
2025-07-26,117540.8083708574
2025-07-27,117959.54234360624
2025-07-28,118118.0
2025-07-29,117598.0
2025-07-30,117315.0
2025-07-31,116545.0
2025-08-01,113290.0
2025-08-02,113234.6051343189
2025-08-03,112554.90232221724
2025-08-04,115105.0
2025-08-05,113606.0
2025-08-06,115083.0
2025-08-07,117152.0
2025-08-08,116483.0
2025-08-09,116688.36663186055
2025-08-10,116510.08393213755
2025-08-11,118724.0
2025-08-12,119903.0
2025-08-13,122579.0
2025-08-14,117979.0
2025-08-15,116974.0
2025-08-16,117339.79190213275
2025-08-17,117501.21653394958
2025-08-18,116719.0
2025-08-19,113430.0
2025-08-20,114390.0
2025-08-21,112619.0
2025-08-22,116617.0
2025-08-23,116834.24948202296
2025-08-24,115359.98346714744
2025-08-25,109899.0
2025-08-26,111607.0
2025-08-27,111549.0
2025-08-28,112047.0
2025-08-29,108198.0
2025-08-30,108480.30666639366
2025-08-31,108781.95727925688
2025-09-01,107811.0
2025-09-02,111198.0
2025-09-03,112034.0
2025-09-04,110522.0
2025-09-05,111683.0
2025-09-06,110662.18112628513
2025-09-07,110209.1888247784
2025-09-08,112348.0
2025-09-09,111322.0
2025-09-10,113879.0
2025-09-11,114539.0
2025-09-12,116612.0
2025-09-13,116160.14344594492
2025-09-14,115970.58488443034
2025-09-15,115562.0
2025-09-16,116847.0
2025-09-17,116096.0
2025-09-18,117357.0
2025-09-19,115210.0
2025-09-20,115655.81046441344
2025-09-21,115715.51536781774
2025-09-22,113049.0
2025-09-23,112217.0
2025-09-24,113407.0
2025-09-25,109467.0
2025-09-26,109223.0
2025-09-27,109710.20874667744
2025-09-28,109654.81021075726
2025-09-29,114268.0
2025-09-30,114232.0
2025-10-01,117637.0
2025-10-02,120246.0
2025-10-03,122679.0
2025-10-04,122250.15186842805
2025-10-05,122380.93708463266
2025-10-06,125173.0
2025-10-07,122101.0
2025-10-08,123322.0
2025-10-09,121534.0
2025-10-10,116781.0
2025-10-11,113201.74064138904
2025-10-12,110853.11663883904
2025-10-13,115804.0
2025-10-14,113196.0
2025-10-15,110886.0
2025-10-16,108487.0
2025-10-17,106480.0
2025-10-18,106443.61194984637
2025-10-19,107156.00337647724
2025-10-20,110607.0
2025-10-21,110931.0
2025-10-22,107231.0
2025-10-23,109586.0
2025-10-24,110541.0
2025-10-25,110997.80437129698
2025-10-26,111620.3093731354
2025-10-27,114111.0
2025-10-28,113246.0
2025-10-29,111050.0
2025-10-30,107901.0
2025-10-31,109497.0
2025-11-01,109573.90555629117
2025-11-02,110014.13556776088
2025-11-03,106479.0
2025-11-04,101240.0
2025-11-05,103758.0
2025-11-06,101432.0
2025-11-07,103531.0
2025-11-08,103396.084215925
2025-11-09,102290.13714655169
2025-11-10,106002.0
2025-11-11,102989.0
2025-11-12,101975.0
2025-11-13,99812.3
2025-11-14,94332.5
2025-11-15,94456.39368235336
2025-11-16,95508.31019889197
2025-11-17,92161.6
2025-11-18,93132.4
2025-11-19,90399.5
2025-11-20,87970.8
2025-11-21,84522.9
2025-11-22,85051.8019295002
2025-11-23,84682.62429147748
2025-11-24,88651.6
2025-11-25,87604.7
2025-11-26,90404.4
2025-11-27,91362.5
2025-11-28,91239.2
2025-11-29,90950.37695910994
2025-11-30,90841.45258193676
2025-12-01,86590.5
2025-12-02,92025.9
2025-12-03,93809.5
2025-12-04,92386.4
2025-12-05,89391.8
2025-12-06,89307.09154512963
2025-12-07,89244.7620814118
2025-12-08,90876.8
2025-12-09,92913.4
2025-12-10,92532.6
2025-12-11,92423.1
2025-12-12,90240.4
2025-12-13,90307.26028567804
2025-12-14,90257.4292885891
2025-12-15,86268.6
2025-12-16,87783.9
2025-12-17,86322.2
2025-12-18,85557.8
2025-12-19,87953.8
2025-12-20,88103.86075721023
2025-12-21,88347.94310567998
2025-12-22,88654.0
2025-12-23,87373.6
2025-12-24,87984.0
2025-12-25,87597.1
2025-12-26,87627.8
2025-12-27,87305.95655961394
2025-12-28,87807.003210775
2025-12-29,87290.5
2025-12-30,88368.8
2025-12-31,87623.2
2026-01-01,87520.18048742875
2026-01-02,89748.0
2026-01-03,89926.27924953419
2026-01-04,90593.85443180415
2026-01-05,94181.4
2026-01-06,93341.0
2026-01-07,91126.9
2026-01-08,91092.9
2026-01-09,90229.0
2026-01-10,90504.8956034002
2026-01-11,90442.01907847
2026-01-12,91211.7
2026-01-13,95650.7
2026-01-14,96878.5
2026-01-15,95561.1
2026-01-16,95396.1
2026-01-17,95516.07771987125
2026-01-18,95099.53192554633
2026-01-19,92529.1
2026-01-20,88429.8
2026-01-21,89759.3
2026-01-22,89316.0
2026-01-23,89453.4
2026-01-24,89412.39849953113
2026-01-25,89170.87364531498
2026-01-26,88083.2
2026-01-27,89172.6
2026-01-28,89298.4
2026-01-29,84468.7
2026-01-30,83842.6
2026-01-31,78248.12412176025
2026-02-01,78175.42884771603
2026-02-02,77278.5
